fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
;;;78000;Clairefontaine-en-Yvelines;48,61333;1,90917;Île-de-France;France;;;;;
;;;78000;les Clayes-sous-Bois;48,82278;1,98833;Île-de-France;France;;;;;
;;;78000;Coignières;48,74639;1,91944;Île-de-France;France;;;;;
;;;78000;Condé-sur-Vesgre;48,74194;1,66083;Île-de-France;France;;;;;
;;;78000;Conflans-Sainte-Honorine;48,99917;2,09833;Île-de-France;France;;;;;
;;;78000;Courgent;48,895;1,65944;Île-de-France;France;;;;;
;;;78000;Cravent;48,99139;1,49028;Île-de-France;France;;;;;
;;;78000;Crespières;48,88361;1,92278;Île-de-France;France;;;;;
;;;78000;Croissy-sur-Seine;48,88306;2,1425;Île-de-France;France;;;;;
;;;78000;Dammartin-en-Serve;48,90278;1,62028;Île-de-France;France;;;;;
;;;78000;Dampierre-en-Yvelines;48,70667;1,9875;Île-de-France;France;;;;;
;;;78000;Dannemarie;48,7625;1,60833;Île-de-France;France;;;;;
;;;78000;Davron;48,86611;1,94611;Île-de-France;France;;;;;
;;;78000;Drocourt;49,05639;1,7675;Île-de-France;France;;;;;
;;;78000;Ecquevilly;48,94944;1,92333;Île-de-France;France;;;;;
;;;78000;Élancourt;48,78417;1,95944;Île-de-France;France;;;;;
;;;78000;Émancé;48,59028;1,73028;Île-de-France;France;;;;;
;;;78000;Épône;48,95639;1,815;Île-de-France;France;;;;;
;;;78000;les Essarts-le-Roi;48,71667;1,89361;Île-de-France;France;;;;;
;;;78000;l'Étang-la-Ville;48,87056;2,07333;Île-de-France;France;;;;;
;;;78000;Évecquemont;49,01306;1,94611;Île-de-France;France;;;;;
;;;78000;la Falaise;48,94389;1,83194;Île-de-France;France;;;;;
;;;78000;Favrieux;48,94417;1,64361;Île-de-France;France;;;;;
;;;78000;Feucherolles;48,87305;1,97361;Île-de-France;France;;;;;
;;;78000;Flacourt;48,92805;1,6475;Île-de-France;France;;;;;
;;;78000;Flexanville;48,85389;1,73694;Île-de-France;France;;;;;
;;;78000;Flins-Neuve-Église;48,89167;1,57972;Île-de-France;France;;;;;
;;;78000;Flins-sur-Seine;48,96417;1,87306;Île-de-France;France;;;;;
;;;78000;Follainville-Dennemont;49,02111;1,71528;Île-de-France;France;;;;;
;;;78000;Fontenay-le-Fleury;48,81528;2,05;Île-de-France;France;;;;;
;;;78000;Fontenay-Mauvoisin;48,96417;1,65167;Île-de-France;France;;;;;
;;;78000;Fontenay-Saint-Père;49,02639;1,75333;Île-de-France;France;;;;;
;;;78000;Freneuse;49,04806;1,6025;Île-de-France;France;;;;;
;;;78000;Gaillon-sur-Montcient;49,02583;1,89333;Île-de-France;France;;;;;
;;;78000;Galluis;48,79611;1,79444;Île-de-France;France;;;;;
;;;78000;Gambais;48,77361;1,67417;Île-de-France;France;;;;;
;;;78000;Gambaiseuil;48,75667;1,7325;Île-de-France;France;;;;;
;;;78000;Garancières;48,82167;1,75861;Île-de-France;France;;;;;
;;;78000;Gargenville;48,99083;1,81;Île-de-France;France;;;;;
;;;78000;Gazeran;48,63833;1,77389;Île-de-France;France;;;;;
;;;78000;Gommecourt;49,07528;1,59556;Île-de-France;France;;;;;
;;;78000;Goupillières;48,87917;1,76167;Île-de-France;France;;;;;
;;;78000;Goussonville;48,91917;1,76639;Île-de-France;France;;;;;
;;;78000;Grandchamp;48,71889;1,62139;Île-de-France;France;;;;;
;;;78000;Gressey;48,83417;1,60944;Île-de-France;France;;;;;
;;;78000;Grosrouvre;48,78305;1,76083;Île-de-France;France;;;;;
;;;78000;Guernes;49,01056;1,63778;Île-de-France;France;;;;;
;;;78000;Guerville;48,94389;1,73417;Île-de-France;France;;;;;
;;;78000;Guitrancourt;49,00778;1,77806;Île-de-France;France;;;;;
;;;78000;Guyancourt;48,77194;2,07167;Île-de-France;France;;;;;
;;;78000;Hardricourt;49,00694;1,89611;Île-de-France;France;;;;;
;;;78000;Hargeville;48,89028;1,74528;Île-de-France;France;;;;;
;;;78000;la Hauteville;48,70417;1,61833;Île-de-France;France;;;;;
;;;78000;Herbeville;48,90556;1,8875;Île-de-France;France;;;;;
;;;78000;Hermeray;48,63778;1,67556;Île-de-France;France;;;;;
;;;78000;Houdan;48,79028;1,60111;Île-de-France;France;;;;;
;;;78000;Houilles;48,92722;2,17833;Île-de-France;France;;;;;
;;;78000;Issou;48,98917;1,79333;Île-de-France;France;;;;;
;;;78000;Jambville;49,04639;1,85444;Île-de-France;France;;;;;
;;;78000;Jouars-Pontchartrain;48,80222;1,90222;Île-de-France;France;;;;;
;;;78000;Jouy-en-Josas;48,77028;2,1675;Île-de-France;France;;;;;
;;;78000;Jouy-Mauvoisin;48,97111;1,64694;Île-de-France;France;;;;;
;;;78000;Jumeauville;48,91167;1,78833;Île-de-France;France;;;;;
;;;78000;Juziers;48,99445;1,84528;Île-de-France;France;;;;;
;;;78000;Lainville-en-Vexin;49,05889;1,81861;Île-de-France;France;;;;;
;;;78000;Le Chesnay-Rocquencourt;48,83055;2,12167;Île-de-France;France;;;;;
;;;78000;Lévis-Saint-Nom;48,72445;1,95472;Île-de-France;France;;;;;
;;;78000;Limay;48,99667;1,73222;Île-de-France;France;;;;;
;;;78000;Limetz-Villez;49,06139;1,55028;Île-de-France;France;;;;;
;;;78000;les Loges-en-Josas;48,76556;2,14167;Île-de-France;France;;;;;
;;;78000;Lommoye;48,99445;1,51444;Île-de-France;France;;;;;
;;;78000;Longnes;48,92139;1,58833;Île-de-France;France;;;;;
;;;78000;Longvilliers;48,57861;1,99194;Île-de-France;France;;;;;
;;;78000;Louveciennes;48,86306;2,11417;Île-de-France;France;;;;;
;;;78000;Magnanville;48,96722;1,68417;Île-de-France;France;;;;;
;;;78000;Magny-les-Hameaux;48,74389;2,06083;Île-de-France;France;;;;;
;;;78000;Maisons-Laffitte;48,94806;2,14139;Île-de-France;France;;;;;
;;;78000;Mantes-la-Jolie;48,99361;1,71111;Île-de-France;France;;;;;
;;;78000;Mantes-la-Ville;48,97333;1,71;Île-de-France;France;;;;;
;;;78000;Marcq;48,8625;1,81694;Île-de-France;France;;;;;
;;;78000;Mareil-le-Guyon;48,79083;1,85361;Île-de-France;France;;;;;
;;;78000;Mareil-Marly;48,88278;2,07611;Île-de-France;France;;;;;
;;;78000;Mareil-sur-Mauldre;48,89278;1,86333;Île-de-France;France;;;;;
;;;78000;Marly-le-Roi;48,86806;2,09167;Île-de-France;France;;;;;
;;;78000;Maule;48,90861;1,85111;Île-de-France;France;;;;;
;;;78000;Maulette;48,7925;1,62222;Île-de-France;France;;;;;
;;;78000;Maurecourt;48,99778;2,06333;Île-de-France;France;;;;;
;;;78000;Maurepas;48,76778;1,92056;Île-de-France;France;;;;;
;;;78000;Médan;48,95389;1,99417;Île-de-France;France;;;;;
;;;78000;Ménerville;48,95389;1,60417;Île-de-France;France;;;;;
;;;78000;Méré;48,78917;1,81972;Île-de-France;France;;;;;
;;;78000;Méricourt;49,03695;1,62889;Île-de-France;France;;;;;
;;;78000;le Mesnil-le-Roi;48,94194;2,13278;Île-de-France;France;;;;;
;;;78000;le Mesnil-Saint-Denis;48,74389;1,96278;Île-de-France;France;;;;;
;;;78000;les Mesnuls;48,75889;1,83806;Île-de-France;France;;;;;
;;;78000;Meulan-en-Yvelines;49,00583;1,91139;Île-de-France;France;;;;;
;;;78000;Mézières-sur-Seine;48,95972;1,79333;Île-de-France;France;;;;;
;;;78000;Mézy-sur-Seine;49,00222;1,88167;Île-de-France;France;;;;;
;;;78000;Millemont;48,80972;1,74639;Île-de-France;France;;;;;
;;;78000;Milon-la-Chapelle;48,72778;2,05167;Île-de-France;France;;;;;
;;;78000;Mittainville;48,67083;1,645;Île-de-France;France;;;;;
;;;78000;Moisson;49,07306;1,66944;Île-de-France;France;;;;;
;;;78000;Mondreville;48,90361;1,55361;Île-de-France;France;;;;;
;;;78000;Montainville;48,88278;1,86389;Île-de-France;France;;;;;
;;;78000;Montalet-le-Bois;49,04528;1,82722;Île-de-France;France;;;;;
;;;78000;Montchauvet;48,89278;1,63139;Île-de-France;France;;;;;
;;;78000;Montesson;48,93;2,13944;Île-de-France;France;;;;;
;;;78000;Montfort-l'Amaury;48,77722;1,80917;Île-de-France;France;;;;;
;;;78000;Montigny-le-Bretonneux;48,77167;2,02806;Île-de-France;France;;;;;
;;;78000;Morainvilliers;48,92889;1,93778;Île-de-France;France;;;;;
;;;78000;Mousseaux-sur-Seine;49,04333;1,65139;Île-de-France;France;;;;;
;;;78000;Mulcent;48,87917;1,65278;Île-de-France;France;;;;;
;;;78000;les Mureaux;48,9875;1,91722;Île-de-France;France;;;;;
;;;78000;Neauphle-le-Château;48,815;1,90167;Île-de-France;France;;;;;
;;;78000;Neauphle-le-Vieux;48,81611;1,86361;Île-de-France;France;;;;;
;;;78000;Neauphlette;48,93278;1,52417;Île-de-France;France;;;;;
;;;78000;Nézel;48,94361;1,83667;Île-de-France;France;;;;;
;;;78000;Noisy-le-Roi;48,84555;2,06444;Île-de-France;France;;;;;
;;;78000;Notre-Dame-de-la-Mer;49,035;1,54639;Île-de-France;France;;;;;
;;;78000;Oinville-sur-Montcient;49,02778;1,85056;Île-de-France;France;;;;;
;;;78000;Orcemont;48,58667;1,81222;Île-de-France;France;;;;;
;;;78000;Orgerus;48,83972;1,70111;Île-de-France;France;;;;;
;;;78000;Orgeval;48,92139;1,97556;Île-de-France;France;;;;;
;;;78000;Orphin;48,57806;1,7825;Île-de-France;France;;;;;
;;;78000;Orsonville;48,47778;1,83583;Île-de-France;France;;;;;
;;;78000;Orvilliers;48,85833;1,645;Île-de-France;France;;;;;
;;;78000;Osmoy;48,86306;1,7175;Île-de-France;France;;;;;
;;;78000;Paray-Douaville;48,46472;1,87806;Île-de-France;France;;;;;
;;;78000;le Pecq;48,89417;2,11556;Île-de-France;France;;;;;
;;;78000;Perdreauville;48,96611;1,6275;Île-de-France;France;;;;;
;;;78000;le Perray-en-Yvelines;48,695;1,85472;Île-de-France;France;;;;;
;;;78000;Plaisir;48,81667;1,94778;Île-de-France;France;;;;;
;;;78000;Poigny-la-Forêt;48,67528;1,75444;Île-de-France;France;;;;;
;;;78000;Poissy;48,93139;2,04972;Île-de-France;France;;;;;
;;;78000;Ponthévrard;48,55139;1,91278;Île-de-France;France;;;;;
;;;78000;Porcheville;48,97055;1,78;Île-de-France;France;;;;;
;;;78000;Le Port Marly;48,87861;2,10889;Île-de-France;France;;;;;
;;;78000;Prunay-en-Yvelines;48,5275;1,79611;Île-de-France;France;;;;;
;;;78000;Prunay-le-Temple;48,86222;1,67361;Île-de-France;France;;;;;
;;;78000;la Queue-les-Yvelines;48,80639;1,7675;Île-de-France;France;;;;;
;;;78000;Raizeux;48,62361;1,68417;Île-de-France;France;;;;;
;;;78000;Rambouillet;48,64944;1,82556;Île-de-France;France;;;;;
;;;78000;Rennemoulin;48,83556;2,04472;Île-de-France;France;;;;;
;;;78000;Richebourg;48,82389;1,63917;Île-de-France;France;;;;;
;;;78000;Rochefort-en-Yvelines;48,58528;1,98944;Île-de-France;France;;;;;
;;;78000;Rolleboise;49,01861;1,60917;Île-de-France;France;;;;;
;;;78000;Rosay;48,91667;1,67833;Île-de-France;France;;;;;
;;;78000;Rosny-sur-Seine;48,99944;1,63;Île-de-France;France;;;;;
;;;78000;Sailly;49,04;1,80222;Île-de-France;France;;;;;
;;;78000;Saint-Arnoult-en-Yvelines;48,5725;1,94056;Île-de-France;France;;;;;
;;;78000;Saint-Cyr-l'École;48,80167;2,06278;Île-de-France;France;;;;;
;;;78000;Saint-Forget;48,70444;2,01194;Île-de-France;France;;;;;
;;;78000;Saint-Germain-de-la-Grange;48,83528;1,89917;Île-de-France;France;;;;;
;;;78000;Saint-Germain-en-Laye;48,89528;2,08917;Île-de-France;France;;;;;
;;;78000;Saint-Hilarion;48,62083;1,73361;Île-de-France;France;;;;;
;;;78000;Saint-Illiers-la-Ville;48,97639;1,54028;Île-de-France;France;;;;;
;;;78000;Saint-Illiers-le-Bois;48,95944;1,50806;Île-de-France;France;;;;;
;;;78000;Saint-Lambert;48,73278;2,02083;Île-de-France;France;;;;;
;;;78000;Saint-Léger-en-Yvelines;48,72083;1,76694;Île-de-France;France;;;;;
;;;78000;Saint-Martin-de-Bréthencourt;48,50917;1,93;Île-de-France;France;;;;;
;;;78000;Saint-Martin-des-Champs;48,88139;1,71889;Île-de-France;France;;;;;
;;;78000;Saint-Martin-la-Garenne;49,04083;1,69056;Île-de-France;France;;;;;
;;;78000;Saint-Nom-la-Bretèche;48,8575;2,01861;Île-de-France;France;;;;;
;;;78000;Saint-Rémy-l'Honoré;48,75694;1,88222;Île-de-France;France;;;;;
;;;78000;Saint-Rémy-lès-Chevreuse;48,70972;2,06861;Île-de-France;France;;;;;
;;;78000;Sainte-Mesme;48,53167;1,96222;Île-de-France;France;;;;;
;;;78000;Sartrouville;48,93722;2,16444;Île-de-France;France;;;;;
;;;78000;Saulx-Marchais;48,84167;1,83556;Île-de-France;France;;;;;
;;;78000;Senlisse;48,68917;1,98389;Île-de-France;France;;;;;
;;;78000;Septeuil;48,89417;1,68167;Île-de-France;France;;;;;
;;;78000;Soindres;48,9575;1,67444;Île-de-France;France;;;;;
;;;78000;Sonchamp;48,57583;1,8775;Île-de-France;France;;;;;
;;;78000;coignières;48,83472;1,67556;Île-de-France;France;;;;;
;;;78000;le Tartre-Gaudran;48,69972;1,5975;Île-de-France;France;;;;;
;;;78000;le Tertre-Saint-Denis;48,93861;1,60722;Île-de-France;France;;;;;
;;;78000;Tessancourt-sur-Aubette;49,02444;1,92139;Île-de-France;France;;;;;
;;;78000;Thiverval-Grignon;48,84945;1,91722;Île-de-France;France;;;;;
;;;78000;Thoiry;48,86667;1,79861;Île-de-France;France;;;;;
;;;78000;Tilly;48,88278;1,57778;Île-de-France;France;;;;;
;;;78000;Toussus-le-Noble;48,74667;2,11306;Île-de-France;France;;;;;
;;;78000;Trappes;48,77722;2,00861;Île-de-France;France;;;;;
;;;78000;le Tremblay-sur-Mauldre;48,77861;1,87806;Île-de-France;France;;;;;
;;;78000;Triel-sur-Seine;48,97139;2,00944;Île-de-France;France;;;;;
;;;78000;Vaux-sur-Seine;49,00694;1,96194;Île-de-France;France;;;;;
;;;78000;Vélizy-Villacoublay;48,78806;2,17444;Île-de-France;France;;;;;
;;;78000;Verneuil-sur-Seine;48,98111;1,97333;Île-de-France;France;;;;;
;;;78000;Vernouillet;48,97389;1,98639;Île-de-France;France;;;;;
;;;78000;la Verrière;48,75555;1,95611;Île-de-France;France;;;;;
;;;78000;Versailles   ;48,80695;2,13667;Île-de-France;France;;;;;
;;;78000;Vert;48,94111;1,69083;Île-de-France;France;;;;;
;;;78000;le Vésinet;48,88889;2,13167;Île-de-France;France;;;;;
;;;78000;Vicq;48,81611;1,83611;Île-de-France;France;;;;;
;;;78000;Vieille-Église-en-Yvelines;48,67;1,87528;Île-de-France;France;;;;;
;;;78000;la Villeneuve-en-Chevrie;49,01444;1,52889;Île-de-France;France;;;;;
;;;78000;Villennes-sur-Seine;48,93806;1,99528;Île-de-France;France;;;;;
;;;78000;Villepreux;48,83444;2,01306;Île-de-France;France;;;;;
;;;78000;Villette;48,9275;1,69417;Île-de-France;France;;;;;
;;;78000;Villiers-le-Mahieu;48,86139;1,77361;Île-de-France;France;;;;;
;;;78000;Villiers-Saint-Fréderic;48,82056;1,89278;Île-de-France;France;;;;;
;;;78000;Viroflay;48,80806;2,17222;Île-de-France;France;;;;;
;;;78000;Voisins-le-Bretonneux;48,75917;2,05167;Île-de-France;France;;;;;
;;;91000;Abbéville-la-Rivière;48,34667;2,16833;Île-de-France;France;;;;;
;;;91000;Angerville;48,31222;1,99722;Île-de-France;France;;;;;
;;;91000;Angervilliers;48,59278;2,06389;Île-de-France;France;;;;;
;;;91000;Arpajon;48,59028;2,25028;Île-de-France;France;;;;;
;;;91000;Arrancourt;48,34167;2,16167;Île-de-France;France;;;;;
;;;91000;Athis-Mons;48,7025;2,37222;Île-de-France;France;;;;;
;;;91000;Authon-la-Plaine;48,45139;1,95806;Île-de-France;France;;;;;
;;;91000;Auvernaux;48,53;2,49389;Île-de-France;France;;;;;
;;;91000;Auvers-Saint-Georges;48,49194;2,21806;Île-de-France;France;;;;;
;;;91000;Avrainville;48,5625;2,24889;Île-de-France;France;;;;;
;;;91000;Ballainvilliers;48,67694;2,29278;Île-de-France;France;;;;;
;;;91000;Ballancourt-sur-Essonne;48,525;2,385;Île-de-France;France;;;;;
;;;91000;Baulne;48,49472;2,36083;Île-de-France;France;;;;;
;;;91000;Bièvres;48,75528;2,21639;Île-de-France;France;;;;;
;;;91000;Blandy;48,31361;2,25722;Île-de-France;France;;;;;
;;;91000;Boigneville;48,33556;2,37222;Île-de-France;France;;;;;
;;;91000;Bois-Herpin;48,36917;2,23472;Île-de-France;France;;;;;
;;;91000;Boissy-la-Rivière;48,37556;2,15361;Île-de-France;France;;;;;
;;;91000;Boissy-le-Cutté;48,47194;2,28333;Île-de-France;France;;;;;
;;;91000;Boissy-le-Sec;48,47889;2,08944;Île-de-France;France;;;;;
;;;91000;Boissy-sous-Saint-Yon;48,55806;2,21;Île-de-France;France;;;;;
;;;91000;Bondoufle;48,61583;2,38139;Île-de-France;France;;;;;
;;;91000;Boullay-les-Troux;48,67861;2,05111;Île-de-France;France;;;;;
;;;91000;Bouray-sur-Juine;48,52167;2,30056;Île-de-France;France;;;;;
;;;91000;Boussy-Saint-Antoine;48,69056;2,53278;Île-de-France;France;;;;;
;;;91000;Boutervilliers;48,45306;2,05694;Île-de-France;France;;;;;
;;;91000;Boutigny-sur-Essonne;48,43694;2,37833;Île-de-France;France;;;;;
;;;91000;Bouville;48,43278;2,285;Île-de-France;France;;;;;
;;;91000;Boutigny-sur-Essonne;48,61056;2,30889;Île-de-France;France;;;;;
;;;91000;Breuillet;48,56694;2,17056;Île-de-France;France;;;;;
;;;91000;Breux-Jouy;48,56139;2,17639;Île-de-France;France;;;;;
;;;91000;Brières-les-Scellés;48,45722;2,13944;Île-de-France;France;;;;;
;;;91000;Briis-sous-Forges;48,62417;2,12389;Île-de-France;France;;;;;
;;;91000;Brouy;48,31694;2,27889;Île-de-France;France;;;;;
;;;91000;Brunoy;48,70555;2,51028;Île-de-France;France;;;;;
;;;91000;Bruyères-le-Châtel;48,59306;2,1875;Île-de-France;France;;;;;
;;;91000;Buno-Bonnevaux;48,36083;2,38833;Île-de-France;France;;;;;
;;;91000;Bures-sur-Yvette;48,6975;2,16222;Île-de-France;France;;;;;
;;;91000;Cerny;48,47472;2,3275;Île-de-France;France;;;;;
;;;91000;Chalo-Saint-Mars;48,42611;2,06556;Île-de-France;France;;;;;
;;;91000;Chalou-Moulineux;48,38417;2,02333;Île-de-France;France;;;;;
;;;91000;Chamarande;48,51417;2,21972;Île-de-France;France;;;;;
;;;91000;Champcueil;48,51528;2,44778;Île-de-France;France;;;;;
;;;91000;Champlan;48,70917;2,27056;Île-de-France;France;;;;;
;;;91000;Champmotteux;48,34278;2,32111;Île-de-France;France;;;;;
;;;91000;Chatignonville;48,46889;1,93278;Île-de-France;France;;;;;
;;;91000;Chauffour-lès-Étréchy;48,50195;2,17028;Île-de-France;France;;;;;
;;;91000;Cheptainville;48,55083;2,265;Île-de-France;France;;;;;
;;;91000;Chevannes;48,53083;2,44278;Île-de-France;France;;;;;
;;;91000;Chilly-Mazarin;48,70278;2,31972;Île-de-France;France;;;;;
;;;91000;Congerville-Thionville;48,37833;1,99583;Île-de-France;France;;;;;
;;;91000;CORBEIL-ESSONNES;48,61056;2,47722;Île-de-France;France;;;;;
;;;91000;Corbreuse;48,50195;1,96028;Île-de-France;France;;;;;
;;;91000;le Coudray-Montceaux;48,56139;2,50694;Île-de-France;France;;;;;
;;;91000;Courances;48,44083;2,47583;Île-de-France;France;;;;;
;;;91000;Courdimanche-sur-Essonne;48,41833;2,37889;Île-de-France;France;;;;;
;;;91000;Courson-Monteloup;48,60056;2,14972;Île-de-France;France;;;;;
;;;91000;Crosne;48,71778;2,46333;Île-de-France;France;;;;;
;;;91000;D'Huison-Longueville;48,46278;2,32;Île-de-France;France;;;;;
;;;91000;Dannemois;48,4525;2,47611;Île-de-France;France;;;;;
;;;91000;Dourdan;48,52833;2,0125;Île-de-France;France;;;;;
;;;91000;Draveil;48,68639;2,41139;Île-de-France;France;;;;;
;;;91000;Écharcon;48,57333;2,40639;Île-de-France;France;;;;;
;;;91000;Égly;48,58028;2,22472;Île-de-France;France;;;;;
;;;91000;Épinay-sous-Sénart;48,69444;2,51694;Île-de-France;France;;;;;
;;;91000;Épinay-sur-Orge;48,67472;2,32639;Île-de-France;France;;;;;
;;;91000;Étampes;48,43222;2,16083;Île-de-France;France;;;;;
;;;91000;Étiolles;48,63722;2,47333;Île-de-France;France;;;;;
;;;91000;Étréchy;48,49306;2,19056;Île-de-France;France;;;;;
;;;91000;Évry-Courcouronnes    ;48,63583;2,4425;Île-de-France;France;;;;;
;;;91000;la Ferté-Alais;48,48667;2,35056;Île-de-France;France;;;;;
;;;91000;Fleury-Mérogis;48,62889;2,36167;Île-de-France;France;;;;;
;;;91000;Fontaine-la-Rivière;48,35722;2,15389;Île-de-France;France;;;;;
;;;91000;Fontenay-le-Vicomte;48,54722;2,40083;Île-de-France;France;;;;;
;;;91000;Fontenay-lès-Briis;48,61945;2,15861;Île-de-France;France;;;;;
;;;91000;la Forêt-le-Roi;48,47889;2,04361;Île-de-France;France;;;;;
;;;91000;la Forêt-Sainte-Croix;48,38278;2,23;Île-de-France;France;;;;;
;;;91000;Forges-les-Bains;48,62806;2,10028;Île-de-France;France;;;;;
;;;91000;Gif-sur-Yvette;48,70361;2,12889;Île-de-France;France;;;;;
;;;91000;Gironville-sur-Essonne;48,37083;2,38;Île-de-France;France;;;;;
;;;91000;Gometz-la-Ville;48,67222;2,12556;Île-de-France;France;;;;;
;;;91000;Gometz-le-Châtel;48,67889;2,14028;Île-de-France;France;;;;;
;;;91000;les Granges-le-Roi;48,50361;2,02111;Île-de-France;France;;;;;
;;;91000;Grigny;48,65722;2,38861;Île-de-France;France;;;;;
;;;91000;Guibeville;48,57139;2,27056;Île-de-France;France;;;;;
;;;91000;Guigneville-sur-Essonne;48,47361;2,35667;Île-de-France;France;;;;;
;;;91000;Guillerval;48,36417;2,1;Île-de-France;France;;;;;
;;;91000;Igny;48,73;2,22472;Île-de-France;France;;;;;
;;;91000;Itteville;48,51556;2,34167;Île-de-France;France;;;;;
;;;91000;Janville-sur-Juine;48,51444;2,26333;Île-de-France;France;;;;;
;;;91000;Janvry;48,64806;2,15417;Île-de-France;France;;;;;
;;;91000;Juvisy-sur-Orge;48,6925;2,37722;Île-de-France;France;;;;;
;;;91000;Lardy;48,52194;2,26611;Île-de-France;France;;;;;
;;;91000;Le Mérévillois;48,31556;2,08806;Île-de-France;France;;;;;
;;;91000;Leudeville;48,56639;2,32722;Île-de-France;France;;;;;
;;;91000;Leuville-sur-Orge;48,61555;2,26333;Île-de-France;France;;;;;
;;;91000;Limours;48,64528;2,07667;Île-de-France;France;;;;;
;;;91000;Linas;48,63139;2,27139;Île-de-France;France;;;;;
;;;91000;Lisses;48,59833;2,425;Île-de-France;France;;;;;
;;;91000;Longjumeau;48,6975;2,29694;Île-de-France;France;;;;;
;;;91000;Longpont-sur-Orge;48,64305;2,29222;Île-de-France;France;;;;;
;;;91000;Maisse;48,39667;2,37667;Île-de-France;France;;;;;
;;;91000;Marcoussis;48,64333;2,23111;Île-de-France;France;;;;;
;;;91000;Marolles-en-Beauce;48,37472;2,20139;Île-de-France;France;;;;;
;;;91000;Marolles-en-Hurepoix;48,56194;2,30361;Île-de-France;France;;;;;
;;;91000;Massy;48,7325;2,27667;Île-de-France;France;;;;;
;;;91000;Mauchamps;48,53056;2,19611;Île-de-France;France;;;;;
;;;91000;Mennecy;48,5675;2,43417;Île-de-France;France;;;;;
;;;91000;Mérobert;48,41556;2,00583;Île-de-France;France;;;;;
;;;91000;Mespuits;48,3575;2,27139;Île-de-France;France;;;;;
;;;91000;Milly-la-Forêt;48,4025;2,46556;Île-de-France;France;;;;;
;;;91000;Moigny-sur-École;48,43361;2,45806;Île-de-France;France;;;;;
;;;91000;les Molières;48,67333;2,06972;Île-de-France;France;;;;;
;;;91000;Mondeville;48,49167;2,41583;Île-de-France;France;;;;;
;;;91000;Monnerville;48,34639;2,04389;Île-de-France;France;;;;;
;;;91000;Montgeron;48,705;2,45889;Île-de-France;France;;;;;
;;;91000;Montlhéry;48,64139;2,27222;Île-de-France;France;;;;;
;;;91000;Morangis;48,69889;2,33;Île-de-France;France;;;;;
;;;91000;Morigny-Champigny;48,44695;2,18472;Île-de-France;France;;;;;
;;;91000;Morsang-sur-Orge;48,65222;2,355;Île-de-France;France;;;;;
;;;91000;Morsang-sur-Seine;48,57139;2,49361;Île-de-France;France;;;;;
;;;91000;Nainville-les-Roches;48,50611;2,49556;Île-de-France;France;;;;;
;;;91000;la Norville;48,58194;2,26167;Île-de-France;France;;;;;
;;;91000;Nozay;48,66;2,24194;Île-de-France;France;;;;;
;;;91000;Ollainville;48,58972;2,22083;Île-de-France;France;;;;;
;;;91000;Oncy-sur-École;48,38111;2,47528;Île-de-France;France;;;;;
;;;91000;Ormoy;48,57667;2,44778;Île-de-France;France;;;;;
;;;91000;Ormoy-la-Rivière;48,40306;2,15028;Île-de-France;France;;;;;
;;;91000;Orsay;48,69806;2,18583;Île-de-France;France;;;;;
;;;91000;Orveau;48,44861;2,29278;Île-de-France;France;;;;;
;;;91000;Palaiseau;48,71222;2,23889;Île-de-France;France;;;;;
;;;91000;Paray-Vieille-Poste;48,70972;2,365;Île-de-France;France;;;;;
;;;91000;Pecqueuse;48,64694;2,04778;Île-de-France;France;;;;;
;;;91000;le Plessis-Pâté;48,61278;2,32806;Île-de-France;France;;;;;
;;;91000;Plessis-Saint-Benoist;48,44417;2,00528;Île-de-France;France;;;;;
;;;91000;Prunay-sur-Essonne;48,3575;2,37306;Île-de-France;France;;;;;
;;;91000;Puiselet-le-Marais;48,40556;2,26361;Île-de-France;France;;;;;
;;;91000;Pussay;48,35056;1,99444;Île-de-France;France;;;;;
;;;91000;Quincy-sous-Sénart;48,67167;2,53306;Île-de-France;France;;;;;
;;;91000;Richarville;48,47139;2,00111;Île-de-France;France;;;;;
;;;91000;Ris-Orangis;48,655;2,41361;Île-de-France;France;;;;;
;;;91000;Roinville;48,53111;2,04639;Île-de-France;France;;;;;
;;;91000;Roinvilliers;48,35639;2,24167;Île-de-France;France;;;;;
;;;91000;Saclas;48,36028;2,12694;Île-de-France;France;;;;;
;;;91000;Saclay;48,73111;2,175;Île-de-France;France;;;;;
;;;91000;Saint-Aubin;48,715;2,14139;Île-de-France;France;;;;;
;;;91000;Saint-Chéron;48,55361;2,12389;Île-de-France;France;;;;;
;;;91000;Saint-Cyr-la-Rivière;48,35556;2,14778;Île-de-France;France;;;;;
;;;91000;Saint-Cyr-sous-Dourdan;48,57028;2,03444;Île-de-France;France;;;;;
;;;91000;Saint-Escobille;48,43083;1,96861;Île-de-France;France;;;;;
;;;91000;Saint-Germain-lès-Arpajon;48,59778;2,26889;Île-de-France;France;;;;;
;;;91000;Saint-Germain-lès-Corbeil;48,62167;2,48833;Île-de-France;France;;;;;
;;;91000;Saint-Hilaire;48,435;2,07972;Île-de-France;France;;;;;
;;;91000;Saint-Jean-de-Beauregard;48,66417;2,16861;Île-de-France;France;;;;;
;;;91000;Saint-Maurice-Montcouronne;48,58111;2,12389;Île-de-France;France;;;;;
;;;91000;Saint-Michel-sur-Orge;48,64194;2,31194;Île-de-France;France;;;;;
